seg_id,long,lat,pos_x,pos_y,index,speed,time,usage_type,terrain
rail_621,118.78638384057,36.8284182493948,8469,4346,74768318,250,0.00203868013819778,passenger,1
rail_621,118.792156992162,36.8280230968693,8470,4346,74777147,250,0.00203868015655776,passenger,1
rail_621,118.797930084165,36.8276276854738,8471,4346,74785976,250,0.00203868017492268,passenger,1
rail_621,118.803703116539,36.8272320152123,8472,4346,74794805,250,0.0020386801932979,passenger,1
rail_621,118.809476089249,36.8268360860888,8473,4346,74803634,250,0.00203868021168419,passenger,1
rail_621,118.815249002254,36.8264398981072,8474,4346,74812463,250,0.0020386802300794,passenger,1
rail_621,118.820502298994,36.821543736909,8475,4347,74821293,250,0.00203868024843156,passenger,1
rail_621,118.82627475605,36.8211470545497,8476,4347,74830122,250,0.00203868026682968,passenger,1
rail_621,118.832047153298,36.8207501133592,8477,4347,74838951,250,0.00203868028523558,passenger,1
rail_621,118.8378194907,36.8203529133415,8478,4347,74847780,250,0.00203868030365847,passenger,1
rail_621,118.843591768219,36.8199554545005,8479,4347,74856609,250,0.00203868032208739,passenger,1
rail_621,118.849363985816,36.8195577368403,8480,4347,74865438,250,0.00203868034052349,passenger,1
rail_621,118.855136143453,36.8191597603648,8481,4347,74874267,250,0.00203868035897218,passenger,1
rail_621,118.860908241093,36.8187615250782,8482,4347,74883096,250,0.00203868037742933,passenger,1
rail_621,118.866680278696,36.8183630309845,8483,4347,74891925,250,0.00203868039589774,passenger,1
rail_621,118.872452256226,36.8179642780876,8484,4347,74900754,250,0.00203868041438043,passenger,1
rail_621,118.877701314738,36.8130657840457,8485,4348,74909584,250,0.00203868043246461,passenger,1
rail_621,118.883472835722,36.8126665370233,8486,4348,74918413,250,0.00203868045094669,passenger,1
rail_621,118.889244296527,36.8122670312246,8487,4348,74927242,250,0.00203868046943677,passenger,1
rail_621,118.895015697118,36.8118672666536,8488,4348,74936071,250,0.00203868048793781,passenger,1
rail_621,118.900787037454,36.8114672433144,8489,4348,74944900,250,0.00203868050644641,passenger,1
rail_621,118.906558317499,36.8110669612109,8490,4348,74953729,250,0.00203868052496792,passenger,1
rail_621,118.912329537214,36.8106664203473,8491,4348,74962558,250,0.00203868054350096,passenger,1
rail_621,118.918100696561,36.8102656207276,8492,4348,74971387,250,0.00203868056204282,passenger,1
rail_621,118.923871795502,36.8098645623558,8493,4348,74980216,250,0.00203868058059377,passenger,1
rail_621,118.929642834,36.809463245236,8494,4348,74989045,250,0.00203868059915338,passenger,1
